OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_409	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Phacidium	Phacidium grevilleae	Fungi	98.667	100
OTU_897	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Phacidium	Phacidium grevilleae	Fungi	98.222	100
OTU_1651	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Heterophaeomoniella	Heterophaeomoniella pinifoliorum		Fungi	96.413	99
OTU_470	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Neophaeomoniella		Fungi	96.444	100
OTU_1147	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Phaeomoniella		Fungi	94.022	80
OTU_890	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Xenocylindrosporium	Xenocylindrosporium margaritarum	Fungi	98.214	99
OTU_560	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Xenocylindrosporium		Fungi	99.465	83
OTU_190	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae			Fungi	87.168	99
OTU_212	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales				Fungi	97.906	85
OTU_234	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales				Fungi	90.708	99
OTU_661	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae			Fungi	86.784	100
OTU_731	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales				Fungi	88.106	100
OTU_1875	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales				Fungi	98.907	81
OTU_2341	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales				Fungi	88.987	99
OTU_3143	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae			Fungi	88.546	100
OTU_868	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	Phomatospora biseriata	Fungi	98.238	100
OTU_860	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	Phomatospora dinemasporium	Fungi	92.641	100
OTU_1737	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora		Fungi	96.774	81
OTU_2118	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora		Fungi	100	100
OTU_3632	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora		Fungi	99.556	100
OTU_823	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae			Fungi	94.091	96
OTU_2532	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae			Fungi	96.93	100
OTU_1006	Fungi	Ascomycota	Sordariomycetes	Phyllachorales	Phyllachoraceae	Phyllachora	Phyllachora maydis	Fungi	99.111	99
OTU_113	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Alpinaria	Alpinaria rhododendri	Fungi	97.778	100
OTU_1419	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Alpinaria	Alpinaria rhododendri	Fungi	98.667	100
OTU_337	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria breviramosa	Fungi	99.556	100
OTU_2640	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Eukaryota_kgd_Incertae_sedis	87.363	81
OTU_1216	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	91.803	81
OTU_1529	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	93.333	80
OTU_1990	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	92.35	81
OTU_2058	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	92.35	81
OTU_2186	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	93.443	81
OTU_2204	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	92.896	81
OTU_2549	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	95.082	81
OTU_2655	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	92.308	92
OTU_3002	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	92.35	81
OTU_3193	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	92.35	81
OTU_3196	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	91.111	80
OTU_3283	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	91.262	92
OTU_3332	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	94.536	81
OTU_3408	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	93.427	95
OTU_3455	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	89.904	92
OTU_3655	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	86.538	92
OTU_3816	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	93.75	92
OTU_3853	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	95.305	95
OTU_3876	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria metachromatica	Fungi	92.925	94
OTU_3609	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria molesta	Fungi	99.048	93
OTU_1555	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria obclavata	Fungi	96	100
OTU_3635	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria obclavata	Fungi	98.222	100
OTU_115	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria rosae	Fungi	100	92
OTU_2614	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Eukaryota_kgd_Incertae_sedis	93.443	81
OTU_3670	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Eukaryota_kgd_Incertae_sedis	92.896	81
OTU_2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	100	100
OTU_13	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	99.531	95
OTU_68	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	96.875	99
OTU_128	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	96.053	100
OTU_557	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.019	95
OTU_781	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.897	95
OTU_804	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.453	94
OTU_929	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	91.257	81
OTU_1095	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.61	95
OTU_1116	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	94.836	95
OTU_1345	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.488	95
OTU_1489	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	91.549	95
OTU_1512	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	95.169	92
OTU_1646	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.958	95
OTU_1732	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	96.635	92
OTU_1866	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.81	93
OTU_1956	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	97.101	92
OTU_2052	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.427	95
OTU_2143	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	95.775	95
OTU_2222	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.958	95
OTU_2229	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.488	95
OTU_2309	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	91.08	95
OTU_2350	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	91.549	95
OTU_2359	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	94.836	95
OTU_2427	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	87.5	92
OTU_2470	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	81.659	99
OTU_2481	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.897	95
OTU_2495	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.427	95
OTU_2574	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.925	94
OTU_2603	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.61	95
OTU_2633	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.896	81
OTU_2700	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	96	100
OTU_2755	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.935	81
OTU_2757	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.896	81
OTU_2803	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	86.842	100
OTU_2817	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	91.08	95
OTU_2844	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	88.942	92
OTU_2855	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.308	92
OTU_2882	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.958	95
OTU_2883	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	91.266	100
OTU_2953	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.488	95
OTU_2982	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	91.346	92
OTU_3084	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.488	95
OTU_3111	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	88.942	92
OTU_3144	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.821	92
OTU_3158	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.237	92
OTU_3294	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.511	99
OTU_3314	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.141	95
OTU_3351	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.865	92
OTU_3365	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.019	95
OTU_3448	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	86.404	100
OTU_3471	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.019	95
OTU_3506	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	95.775	95
OTU_3566	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.958	95
OTU_3568	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.958	95
OTU_3587	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	91.346	92
OTU_3601	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.019	95
OTU_3608	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	87.324	95
OTU_3620	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.61	95
OTU_3621	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.958	95
OTU_3643	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.385	92
OTU_3658	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.019	95
OTU_3697	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	89.423	92
OTU_3715	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	85.135	97
OTU_3732	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.865	92
OTU_3734	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.989	81
OTU_3764	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	80.734	94
OTU_3785	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	88.462	92
OTU_3803	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.488	95
OTU_3835	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.896	81
OTU_3857	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	89.671	95
OTU_3880	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.958	95
OTU_1056	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	94.536	81
OTU_1201	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	95.556	100
OTU_1563	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	99.115	100
OTU_1945	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.308	81
OTU_2385	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.304	99
OTU_2781	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.333	100
OTU_2952	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	95.982	99
OTU_2984	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.391	81
OTU_3068	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.35	81
OTU_3160	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.556	80
OTU_3181	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.896	81
OTU_3184	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.35	81
OTU_3207	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	88.525	81
OTU_3263	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	93.407	81
OTU_3318	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	95.595	100
OTU_3422	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	88.525	81
OTU_3457	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.659	81
OTU_3539	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	96	100
OTU_3551	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.35	81
OTU_3576	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.222	80
OTU_3581	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.896	81
OTU_3612	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	96.889	100
OTU_3668	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	91.209	81
OTU_3767	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	89.333	100
OTU_3772	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	96.916	100
OTU_3802	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.055	80
OTU_3819	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.35	81
OTU_3820	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.35	81
OTU_3829	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	88.696	100
OTU_3862	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	90.789	100
OTU_3865	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Fungi	92.857	81
OTU_1877	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			0	0
OTU_2900	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			0	0
OTU_1011	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Alternariaster	Alternariaster centaureae-diffusae	Fungi	99.556	100
OTU_3307	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Alternariaster	Alternariaster helianthi	Fungi	99.029	92
OTU_1889	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Ampelomyces	Ampelomyces quisqualis	Fungi	100	100
OTU_118	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amorosiaceae	Angustimassarina	Angustimassarina acerina	Fungi	100	99
OTU_174	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta	Ascochyta medicaginicola var. macrospora	Fungi	96.444	100
OTU_858	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	Atrocalyx	Atrocalyx nordicus	Fungi	99.065	95
OTU_2504	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	Atrocalyx	Atrocalyx nordicus	Fungi	92.478	100
OTU_703	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Biappendiculispora		Fungi	97.778	100
OTU_3147	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Biappendiculispora		Fungi	91.189	100
OTU_2487	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris microstegii	Fungi	98.667	100
OTU_1492	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris saccharicola	Fungi	98.544	92
OTU_516	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris		Fungi	99.556	100
OTU_3023	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris		Fungi	95.575	99
OTU_1684	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Camarosporidiellaceae	Camarosporidiella		Fungi	95.045	99
OTU_3077	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Camarosporium		Fungi	89.224	99
OTU_437	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	Chaetosphaeronema achilleae	Fungi	100	83
OTU_1700	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	Chaetosphaeronema achilleae	Fungi	95.699	83
OTU_1442	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema		Fungi	97.917	85
OTU_3750	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Clematidis	Clematidis italica		Fungi	84.878	91
OTU_1426	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	Comoclathris rosae	Fungi	99.103	99
OTU_1451	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris		Fungi	96.313	96
OTU_1872	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris		Fungi	97.235	96
OTU_3000	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris		Fungi	94.521	96
OTU_2145	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	Coniothyrium sidae	Fungi	99.556	100
OTU_242	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium		Fungi	94.196	99
OTU_1305	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Bambusicolaceae	Corylicola	Corylicola italica	Fungi	100	92
OTU_1394	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia canadensis	Fungi	100	100
OTU_1662	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia pseudoprotuberata	Fungi	96.444	100
OTU_925	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia xishuangbannaensis	Fungi	100	100
OTU_459	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia		Fungi	100	100
OTU_489	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia		Fungi	97.778	100
OTU_499	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia		Fungi	95.614	100
OTU_513	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia		Fungi	90.517	100
OTU_1245	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia		Fungi	96.035	100
OTU_2484	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia		Fungi	97.788	100
OTU_2875	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia		Fungi	95.775	95
OTU_1252	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Darksidea		Fungi	91.928	97
OTU_2226	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Darksidea		Fungi	81.818	100
OTU_1999	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Dendryphiella	Dendryphiella eucalyptorum	Fungi	100	100
OTU_2203	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Dendryphion	Dendryphion europaeum	Fungi	98.667	100
OTU_1609	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Dichotomophthora	Dichotomophthora lutea	Fungi	100	100
OTU_1911	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella chlamydospora	Fungi	100	100
OTU_3603	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella		Fungi	98.667	100
OTU_693	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella		Fungi	97.778	100
OTU_3080	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella		Fungi	90.667	99
OTU_3622	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella		Fungi	95.982	99
OTU_1115	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis	Didymocyrtis pini	Fungi	98.404	84
OTU_1739	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis		Fungi	94.248	100
OTU_101	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dothidotthiaceae	Dothidotthia	Dothidotthia negundinicola	Fungi	100	99
OTU_3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum nigrum	Fungi	100	100
OTU_2631	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum nigrum	Fungi	92.92	100
OTU_2686	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum nigrum	Fungi	97.778	100
OTU_3600	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum nigrum	Fungi	95.556	100
OTU_3774	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum nigrum	Fungi	93.333	100
OTU_3817	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum nigrum	Fungi	96.444	100
OTU_3912	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum nigrum	Fungi	96.46	100
OTU_627	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum sorghinum	Fungi	100	100
OTU_2098	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Fenestellaceae	Fenestella	Fenestella media	Fungi	99.533	95
