OTU,Kingdom,Phylum,Class,Order,Family,Genus,primary_lifestyle,Secondary_lifestyle,Endophytic_interaction_capability_template,Decay_substrate_template,Aquatic_habitat_template,Growth_form_template,Fruitbody_type_template,Hymenium_type_template
OTU_3390,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3401,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,wood_saprotroph,litter_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed",partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3402,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3403,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelia,lichenized,0,0,0,non-aquatic,thallus_photosynthetic,apothecium_(hymenium_on_surface),smooth
OTU_3405,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Pseudodinemasporium,wood_saprotroph,litter_saprotroph,0,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3408,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3409,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3410,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca,lichenized,0,0,0,non-aquatic,thallus_photosynthetic,apothecium_(hymenium_on_surface),smooth
OTU_3411,Fungi,Ascomycota,Dothideomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3412,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Cytospora,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,0,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3413,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3415,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Parafenestella,unspecified_saprotroph,fungal_decomposer,0,fungal_material,0,filamentous_mycelium,0,0
OTU_3417,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3420,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Sarocladiaceae,Parasarocladium,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3423,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,wood_saprotroph,litter_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed",partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3424,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,unspecified_saprotroph,wood_saprotroph,no_endophytic_capacity,wood,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3427,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,litter_saprotroph,0,foliar_endophyte,"wood,leaf/fruit/seed,soil,dung,animal_material",non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3428,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3429,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Seimatosporium,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3431,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3436,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,none,none
OTU_3437,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3438,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3439,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3442,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Massarina,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3446,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3448,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3450,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3453,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3454,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3455,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3456,Fungi,Ascomycota,Sordariomycetes,Xylariales,Graphostromataceae,Graphostroma,wood_saprotroph,foliar_endophyte,foliar_endophyte,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3458,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3460,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Paecilomyces,foliar_endophyte,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,0,0
OTU_3462,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neostagonospora,litter_saprotroph,wood_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,0,0
OTU_3463,Fungi,Ascomycota,Dothideomycetes,,,Peltaster,plant_pathogen,0,0,0,0,filamentous_mycelium,0,0
OTU_3464,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,plant_pathogen,litter_saprotroph,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3465,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3466,Fungi,Ascomycota,Dothideomycetes,Radulidium,Radulidium subulatum,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3470,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,wood_saprotroph,animal_parasite,0,"wood,leaf/fruit/seed,soil,fungal_material",non-aquatic,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth
OTU_3471,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3473,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3474,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,plant_pathogen,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,0,0
OTU_3476,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3477,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Mycosphaerella,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3478,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,plant_pathogen,litter_saprotroph,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3480,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,other,0
OTU_3481,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3485,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3490,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3492,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3493,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3495,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3496,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3497,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3500,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3502,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3505,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3506,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3513,Fungi,Ascomycota,Dothideomycetes,,,Peltaster,plant_pathogen,0,0,0,0,filamentous_mycelium,0,0
OTU_3515,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3516,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3519,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3521,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3523,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3524,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,litter_saprotroph,0,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3527,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3529,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3530,Fungi,Ascomycota,Sordariomycetes,Melanosporales,Ceratostomataceae,Harzia,wood_saprotroph,litter_saprotroph,0,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,none,none
OTU_3532,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3533,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,0,0
OTU_3534,Fungi,Ascomycota,Dothideomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3537,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3542,Fungi,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,unspecified_saprotroph,0,0,unspecified,non-aquatic,dimorphic_yeast,0,0
OTU_3545,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3546,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Monilinia,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth
OTU_3547,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3548,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3549,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3552,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3553,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Pseudolophiostoma,wood_saprotroph,litter_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3554,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3555,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,other,0
OTU_3558,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3561,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3562,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,other,0
OTU_3563,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3564,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,plant_pathogen,litter_saprotroph,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3565,Fungi,Ascomycota,Sordariomycetes,Xylariales,Leptosilliaceae,Leptosillia,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3566,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3567,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3568,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3569,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3571,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3573,Fungi,Ascomycota,Dothideomycetes,Valsariales,Valsariaceae,Myrmaecium,wood_saprotroph,0,no_endophytic_capacity,wood,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3574,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,litter_saprotroph,0,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3575,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3578,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Teichosporaceae,Teichospora,litter_saprotroph,wood_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3580,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3583,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3584,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3587,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3596,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3597,Fungi,Ascomycota,Leotiomycetes,Helotiales,Cryptocline,Cryptocline arctostaphyli,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3601,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3602,Fungi,Ascomycota,Dothideomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3603,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,plant_pathogen,0,0,"leaf/fruit/seed,roots,soil,animal_material",0,filamentous_mycelium,0,0
OTU_3604,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,unspecified_saprotroph,0,0,unspecified,partly_marine_(partly_non-aquatic),filamentous_mycelium,0,0
OTU_3605,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Hydeomyces,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3606,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,unspecified_saprotroph,0,0,unspecified,partly_marine_(partly_non-aquatic),filamentous_mycelium,0,0
OTU_3608,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3609,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3610,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3611,Fungi,Ascomycota,Leotiomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3615,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Neocladosporium,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3616,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosphaerellopsis,litter_saprotroph,0,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,0,0
OTU_3617,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,plant_pathogen,litter_saprotroph,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3618,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3620,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3621,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3624,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3626,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Sarocladiaceae,Parasarocladium,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3627,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,plant_pathogen,0,0,0,non-aquatic,dimorphic_yeast,0,0
OTU_3629,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Caliciaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3631,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3632,Fungi,Ascomycota,Sordariomycetes,Phomatosporales,Phomatosporaceae,Phomatospora,wood_saprotroph,0,0,"wood,leaf/fruit/seed,dung",partly_aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3633,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3635,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3636,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3639,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,animal_parasite,plant_pathogen,foliar_endophyte,"leaf/fruit/seed,animal_material",aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_3640,Fungi,Ascomycota,Sordariomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_3641,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Wettsteinina,litter_saprotroph,0,0,leaf/fruit/seed,0,filamentous_mycelium,0,0
OTU_3643,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
